Product,Brand,Quantity,Store,Country,URL,Search_Term
Moroccan tea,,,,Italy,https://world.openfoodfacts.org/product/8052870947161/moroccan-tea,tea
ICE tea zéro,Lipton,,,Netherlands,https://world.openfoodfacts.org/product/8711327596696/ice-tea-zero-lipton,tea
Ice tea,,,,Netherlands,https://world.openfoodfacts.org/product/8711327588660/ice-tea,tea
,Lipton,,,Netherlands,https://world.openfoodfacts.org/product/8720608019434/yea-lipton,tea
Ice tea green zero,Lipton,,,Netherlands,https://world.openfoodfacts.org/product/8711327571600/ice-tea-green-zero-lipton,tea
Bubble tea Popping Boba Mangue Passion,Popping boba,,,Netherlands,https://world.openfoodfacts.org/product/8720828404812/bubble-tea-popping-boba-mangue-passion,tea
Ice tea perzik siroop,Slimpie,,,Netherlands,https://world.openfoodfacts.org/product/8719214811181/ice-tea-perzik-siroop-slimpie,tea
Thé vert vrais fruit,Piramide,30 g,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8711812420789/the-vert-vrais-fruit-piramide,tea
Thé vert peche sureau,Piramide,30 g,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8711812421557/the-vert-peche-sureau-piramide,tea
Thé menthe poivrée,Piramide,30 g,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8711812422189/the-menthe-poivree-piramide,tea
Thé au fenouil,Piramide,40 g,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8711812418977/the-au-fenouil-piramide,tea
Lipton HERBAL ICE TEA,Lipton,,,Netherlands,https://world.openfoodfacts.org/product/8711327508378/lipton-herbal-ice-tea,tea
Teh Tarik Milk Tea Latte - Lipton - Lipton,Lipton,,,Netherlands,https://world.openfoodfacts.org/product/8720608616527/teh-tarik-milk-tea-latte-lipton-lipton,tea
Thé vert vrais fruits mangue et gingembre,Piramide,30 g,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8711812420024/the-vert-vrais-fruits-mangue-et-gingembre-piramide,tea
,Piramide,30 g,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8711812421625/piramide,tea
Hug in a cup,,18 x 1.5 g,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8711743550814/hug-in-a-cup,tea
Organic turmeric liquorice & ginger tea,,,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/0619286728005/organic-turmeric-liquorice-ginger-tea,tea
Green Tea leaves,TerraSana,,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8713576000351/green-tea-leaves-terrasana,tea
Ice tea burner,Mp3,,,Netherlands,https://world.openfoodfacts.org/product/8717056275642/ice-tea-burner-mp3,tea
Mangue ice tea,,,,Netherlands,https://world.openfoodfacts.org/product/8720608006649/mangue-ice-tea,tea
Ice tea Manga Zero Açúcar,Lipton,,,Netherlands,https://world.openfoodfacts.org/product/8711327587632/ice-tea-manga-zero-acucar-lipton,tea
Ice tea Peach,Lipton,,,Netherlands,https://world.openfoodfacts.org/product/8711327571495/ice-tea-peach-lipton,tea
Honking style cafe milk tea,Lipton,,,Netherlands,https://world.openfoodfacts.org/product/8720608616077/honking-style-cafe-milk-tea-lipton,tea
The Tasty Decaf Tea,PG Tips,,,Netherlands,https://world.openfoodfacts.org/product/8720608007059/the-tasty-decaf-tea-pg-tips,tea
Cannabis ice tea,,,,Netherlands,https://world.openfoodfacts.org/product/8720618504937/cannabis-ice-tea,tea
Perle bubble tea,,,,Netherlands,https://world.openfoodfacts.org/product/0876759325141/perle-bubble-tea,tea
Hong kong style cafe milk tea,Lipton,,,Netherlands,https://world.openfoodfacts.org/product/8720608615339/hong-kong-style-cafe-milk-tea-lipton,tea
Ice tea green zero sugar,Ah,,,Netherlands,https://world.openfoodfacts.org/product/8718907952033/ice-tea-green-zero-sugar-ah,tea
1 de beste ice tea perzik,1 de beste,,,Netherlands,https://world.openfoodfacts.org/product/8710871317115/1-de-beste-ice-tea-perzik,tea
Ice tea green lemon (low in sugar),,,,Netherlands,https://world.openfoodfacts.org/product/8711327571556/ice-tea-green-lemon-low-in-sugar,tea
Mango ices tea,,,,Netherlands,https://world.openfoodfacts.org/product/8719327712184/mango-ices-tea,tea
Green ice tea,,,,Netherlands,https://world.openfoodfacts.org/product/8718452636044/green-ice-tea,tea
Tea schuss,,,,Netherlands,https://world.openfoodfacts.org/product/8794293233260/tea-schuss,tea
Roasted oolong milk tea,,,,Netherlands,https://world.openfoodfacts.org/product/8720608615360/roasted-oolong-milk-tea,tea
Iced tea Limão,AMANHECER,,,Portugal,https://world.openfoodfacts.org/product/5601227024418/iced-tea-limao-amanhecer,tea
English breakfast  tea,,,,Poland,https://world.openfoodfacts.org/product/5901086050710/english-breakfast-tea,tea
Green mango ice tea,,,,Poland,https://world.openfoodfacts.org/product/5900497043458/green-mango-ice-tea,tea
Ice Tea,Remsey,,,Poland,https://world.openfoodfacts.org/product/5901088012426/ice-tea-remsey,tea
Fennel tea,Malwa,,,Poland,https://world.openfoodfacts.org/product/5902781000116/fennel-tea-malwa,tea
Green Tea Strawberry Aloe Vera flavour,,,,Poland,https://world.openfoodfacts.org/product/5900334018267/green-tea-strawberry-aloe-vera-flavour,tea
Thé bonne humour,Dary Nature,"25 x 2,0 g",,Poland,https://world.openfoodfacts.org/product/5902581617620/the-bonne-humour-dary-nature,tea
Ice tea,Tymbark,,,Poland,https://world.openfoodfacts.org/product/5900334015877/ice-tea-tymbark,tea
Oshee witamin tea,,,,Poland,https://world.openfoodfacts.org/product/5908260250881/oshee-witamin-tea,tea
Oshee vitamin tea zero kaktus-mięta,,,,Poland,https://world.openfoodfacts.org/product/5905868420876/oshee-vitamin-tea-zero-kaktus-mi%C4%99ta,tea
Ice tea mango,,,,Poland,https://world.openfoodfacts.org/product/5901088013614/ice-tea-mango,tea
Ekologisk kakao,Khoisan tea,,,Sweden,https://world.openfoodfacts.org/product/7340123700740/ekologisk-kakao-khoisan-tea,tea
Chai spice tea,,,,Sweden,https://world.openfoodfacts.org/product/7350045064899/chai-spice-tea,tea
Zero sugar sweet tea,Gold Peak,,,Sweden,https://world.openfoodfacts.org/product/7381105001400/zero-sugar-sweet-tea-gold-peak,tea
Milk tea cafe base,Nok cha won,,,Sweden,https://world.openfoodfacts.org/product/0735850823409/milk-tea-cafe-base-nok-cha-won,tea
White tea apple peach,,,,Sweden,https://world.openfoodfacts.org/product/7313619002222/white-tea-apple-peach,tea
Apple iced tea,Aloha,,,Sweden,https://world.openfoodfacts.org/product/0073366118177/apple-iced-tea-aloha,tea
Protein vanille flavour,WHEY DÉCATHLON,900 g,,France,https://world.openfoodfacts.org/product/3583787458709/whey-protein-whey-decathlon,milk
Gouda des Pays-Bas en tranches,Grand Frais,,,France,https://world.openfoodfacts.org/product/3701002407046/gouda-des-pays-bas-en-tranches-grand-frais,milk
Tranche cantal aop jeune,"Marque Repère, Les Croisés",180g,,France,https://world.openfoodfacts.org/product/3564706771505/cantal-marque-repere,milk
Fromage frais nature sucré,Campagne de France,,,France,https://world.openfoodfacts.org/product/3265776629115/fromage-frais-nature-sucre-campagne-de-france,milk
Le skyr fermier,La ferme de la  vieille abbaye,,,France,https://world.openfoodfacts.org/product/3760265010264/le-skyr-fermier-la-ferme-de-la-vieille-abbaye,milk
"Yaourt à la grecque au citron,coco ou à la vanille 12x125g",U,1.5000 kg,,France,https://world.openfoodfacts.org/product/3256220370318/yaourt-a-la-grecque-u,milk
Milk dessert imp,Milky Lux,",500g",,France,https://world.openfoodfacts.org/product/3760185010061/milk-dessert-imp-milky-lux,milk
Viva milk,Candia,,,France,https://world.openfoodfacts.org/product/3136575983008/viva-milk-candia,milk
Joyfuel Milk Chocolate & Cookie Dough,Joyfuel,,,France,https://world.openfoodfacts.org/product/3609200011372/joyfuel-milk-chocolate-cookie-dough,milk
Bio soja chocolate milk,,,,France,https://world.openfoodfacts.org/product/3596710522965/bio-soja-chocolate-milk,milk
Milk chocolate covered raisins,Choco moment,275 g,,France,https://world.openfoodfacts.org/product/3758299020090/milk-chocolate-covered-raisins-choco-moment,milk
Fromage raclette fumée,L’atelier fromagerie,,,France,https://world.openfoodfacts.org/product/3664335053727/fromage-raclette-fumee-l-atelier-fromagerie,milk
Cantal aop jeune,Carrefour,6,,France,https://world.openfoodfacts.org/product/3560071437893/cantal-aop-jeune-carrefour,milk
Munster aop,Nos régions ont du talent,,,France,https://world.openfoodfacts.org/product/3564709190600/munster-aop-nos-regions-ont-du-talent,milk
Pat gouda belge tr 300g,Paturages,300 g,INTERMARCHE BELGIQUE,France,https://world.openfoodfacts.org/product/3250393058134/gouda-belge-paturages,milk
fit & protein milk shake cookie caramel,Gerlinéa,boite de 340 gr,,France,https://world.openfoodfacts.org/product/3175681295810/gerlinea-fit-protein,milk
Mini Croque Monsieur,"Super U, U",240 g,Magasins U,France,https://world.openfoodfacts.org/product/3256227455650/mini-croque-monsieur-super-u,milk
Délice de bourgogne aux brisures de truffes d’hiver,Fromagerie Lincet,,,France,https://world.openfoodfacts.org/product/3263091001647/delice-de-bourgogne-aux-brisures-de-truffes-d-hiver-fromagerie-lincet,milk
Milk Chocolate with Peanuts,Mr Goodbar,,,France,https://world.openfoodfacts.org/product/0034000173150/milk-chocolate-with-peanuts-mr-goodbar,milk
Coquilettes jambon emmental,Monoprix,300g,,France,https://world.openfoodfacts.org/product/3350033880047/coquilettes-jambon-emmental-monoprix,milk
Babybel,,,,France,https://world.openfoodfacts.org/product/3073780956130/babybel,milk
Cantal jeune râpé AOP,"Carrefour, Reflets de France",150 g,Carrefour,France,https://world.openfoodfacts.org/product/3560071427214/cantal-aop-jeune-rape-carrefour,milk
Tranches de raclette fumée,Sapin d’or,,,France,https://world.openfoodfacts.org/product/3060921505135/tranches-de-raclette-fumee-sapin-d-or,milk
Gorgonzola AOP doux,Italie,,,France,https://world.openfoodfacts.org/product/3760280680596/gorgonzola-aop-doux-italie,milk
Lait de saone et Loire - Route71 Leclerc,,,,France,https://world.openfoodfacts.org/product/3296651110046/lait-de-saone-et-loire-route71-leclerc,milk
Full Cream Milk,,,,France,https://world.openfoodfacts.org/product/0344643556143/full-cream-milk,milk
Caembert,Isigny sainte mère,250 g,,France,https://world.openfoodfacts.org/product/3254550035013/caembert-isigny-sainte-mere,milk
Fromage frais en faisselle 0%,La bressane,,,France,https://world.openfoodfacts.org/product/3302551151055/fromage-frais-en-faisselle-0-la-bressane,milk
Raclette,Grand Frais,400 g,,France,https://world.openfoodfacts.org/product/3701002406650/raclette-grand-frais,milk
Cheddar Style Slices,Nurishh,,,France,https://world.openfoodfacts.org/product/3073781154603/cheddar-style-slices-nurishh,milk
Fondue Franc-Comtoise,,400 g,,France,https://world.openfoodfacts.org/product/3701002406735/fondue-franc-comtoise,milk
Raclette légère aux légumes,Seazon,,,France,https://world.openfoodfacts.org/product/3701456317106/raclette-legere-aux-legumes-seazon,milk
Fromage raclette truffe blanche,Nous,,,France,https://world.openfoodfacts.org/product/3060921506774/fromage-raclette-truffe-blanche-nous,milk
Fagotin Noix,Fagots & Froment,500 g,,France,https://world.openfoodfacts.org/product/3760141440451/fagotin-noix-fagots-froment,milk
Fromage blanc bio nature lait de chèvre,Invitation à la ferme,,,France,https://world.openfoodfacts.org/product/3760284322096/fromage-blanc-bio-nature-lait-de-chevre-invitation-a-la-ferme,milk
Coconut milk low fat,Satori,,,France,https://world.openfoodfacts.org/product/0313292653176/coconut-milk-low-fat-satori,milk
Raclette gourmande Ail des ours,Bleu blanc coeur,,,France,https://world.openfoodfacts.org/product/3324440470788/raclette-gourmande-ail-des-ours-bleu-blanc-coeur,milk
Milk chocolate muffin,Au t mabel’s,,,France,https://world.openfoodfacts.org/product/30849129/milk-chocolate-muffin-au-t-mabel-s,milk
Bio Hafer Milch,"Betonsockel, Vemondo",1l,,Germany,https://world.openfoodfacts.org/product/4335619009509/bio-hafer-milch-betonsockel,milk
Hüttenkäse aktiv,Gervais,1pcs,,Germany,https://world.openfoodfacts.org/product/4002468202435/huttenkase-aktiv-gervais,milk
Goldessa Balance,Milbona,175 g,Lidl,Germany,https://world.openfoodfacts.org/product/4056489467908/goldessa-balance-milbona,milk
,Rewe Bio,500 g,REWE,Germany,https://world.openfoodfacts.org/product/4337256655002/kefir-drink-rewe-bio,milk
Magerquark,Gutes Land,500 g,,Germany,https://world.openfoodfacts.org/product/4316268645584/speisequark-magerstufe-gutes-land,milk
Skyr Naturel Extra Creamy 5% Fat,Arla,400g,,Germany,https://world.openfoodfacts.org/product/4016241050786/skyr-naturel-extra-creamy-5-fat-arla,milk
fettarme H-Milch,Gutes Land,1 l,,Germany,https://world.openfoodfacts.org/product/4316268702997/fettarme-milch-gutes-land,milk
Fromage de chevre nature,Gourmet,150 g,,Germany,https://world.openfoodfacts.org/product/4088500721157/fromage-de-chevre-nature-gourmet,milk
,"Aldi, Fair&Gut",1l,Aldi,Germany,https://world.openfoodfacts.org/product/4047247757591/aldi,milk
Sūrelis vanilės skonio,Pilos,45g,,Germany,https://world.openfoodfacts.org/product/4056489209041/s%C5%ABrelis-vanil%C4%97s-skonio-pilos,milk
speisequark,"Ja!, Rewe JA",1pcs,REWE,Germany,https://world.openfoodfacts.org/product/4337256183192/speisequark-ja,milk
Skyr Strawberry Protein Bar,AS,,,Germany,https://world.openfoodfacts.org/product/4250031354726/skyr-strawberry-protein-bar-as,milk
Natural full cream milk,Arla,1L,,Germany,https://world.openfoodfacts.org/product/4100290003555/natural-full-cream-milk-arla,milk
Mjölk,Ängens,1.5 liters,,Germany,https://world.openfoodfacts.org/product/4056489065500/mjolk-angens,milk
Rice cakes with milk chocolate Aldi,Aldi,3 x 100g,,Germany,https://world.openfoodfacts.org/product/4088600566900/rice-cakes-with-milk-chocolate-aldi,milk
Bergbauern Vollmilch,REWE Beste Wahl,1 Liter,REWE,Germany,https://world.openfoodfacts.org/product/4337256607124/bergbauern-vollmilch-rewe-beste-wahl,milk
Milch,,,,Germany,https://world.openfoodfacts.org/product/4056489939450/milch,milk
Lactose-free milk,,1 l,,Germany,https://world.openfoodfacts.org/product/4061459642209/lactose-free-milk,milk
Mozarella Light,Milboa,250 g,,Germany,https://world.openfoodfacts.org/product/4056489962151/mozarella-light-milboa,milk
Emmental râpé,CHÊNE D'ARGENT,500 g,,Germany,https://world.openfoodfacts.org/product/4056489972136/emmental-rape-chene-d-argent,milk
Fettarme H-Milch,TIP,,,Germany,https://world.openfoodfacts.org/product/4306188391333/fettarme-h-milch-tip,milk
"Milk fat 2,0%",Pilos,,,Germany,https://world.openfoodfacts.org/product/4056489284130/milk-fat-2-0-pilos,milk
Grana padano,Lidl,,,Germany,https://world.openfoodfacts.org/product/4056489269236/grana-padano-lidl,milk
Almond milk,Inner Goodness,,,Germany,https://world.openfoodfacts.org/product/4088700354551/almond-milk-inner-goodness,milk
Emmental Bavarese,Milbona,,,Germany,https://world.openfoodfacts.org/product/4335619013407/queso-emmental-milbona,milk
Pistachios with milk chocolate,,,,Germany,https://world.openfoodfacts.org/product/4335619026988/pistachios-with-milk-chocolate,milk
Maasdamer,Gutes Land,125 g,,Germany,https://world.openfoodfacts.org/product/4316268606288/maasdamer-gutes-land,milk
Feta Traditional Cheese,Aldi,8 oz,Aldi,Germany,https://world.openfoodfacts.org/product/4099100089899/feta-traditional-cheese-aldi,milk
Light Soy Milk,Inner Goodness,1 litre,,Germany,https://world.openfoodfacts.org/product/4088700085127/light-soy-milk-inner-goodness,milk
Caciotta,,,,Germany,https://world.openfoodfacts.org/product/4056489022398/caciotta,milk
Haltbare fettarme Bio-Milch,Unsere Heimat,1l,EDEKA,Germany,https://world.openfoodfacts.org/product/4313920014177/haltbare-fettarme-bio-milch-unsere-heimat,milk
Krémes Túró - Zsírszegény,Pilos,250g,,Germany,https://world.openfoodfacts.org/product/4056489157984/pilos-kremes-zsirszegeny-turo,milk
,Nuss Milk,,,Germany,https://world.openfoodfacts.org/product/4002309012902/nuss-milk,milk
Full cream milk 3L,Farmdale,,,Germany,https://world.openfoodfacts.org/product/4088700158111/full-cream-milk-3l-farmdale,milk
Latte di cocco,Koro,400ml,,Germany,https://world.openfoodfacts.org/product/4260718297598/latte-di-cocco-koro,milk
Gouda Holland 48% Fett,Ja!,,REWE,Germany,https://world.openfoodfacts.org/product/4337256557764/ja-gouda-holland,milk
Milk chocolate coconut,Aldi,,,Germany,https://world.openfoodfacts.org/product/4061464239548/milk-chocolate-coconut-aldi,milk
,Milsani,100 gram,,Germany,https://world.openfoodfacts.org/product/4065019005558/yoghurt-peach-orange-milsani,milk
Bebida de avena con calcio,,1 l,,Spain,https://world.openfoodfacts.org/product/8480012040218/leche-avena-sin-azucar,milk
Tomette de brebis,La leyenda,,,Spain,https://world.openfoodfacts.org/product/8436025986388/tomette-de-brebis-la-leyenda,milk
Leche,,,,Spain,https://world.openfoodfacts.org/product/8480024833273/leche,milk
Leche entera UHT,Family milk,,,Spain,https://world.openfoodfacts.org/product/8412778602300/leche-entera-uht-family-milk,milk
Queso rallado sin lactosa,,,,Spain,https://world.openfoodfacts.org/product/8422241812587/queso-rallado-sin-lactosa,milk
Slimdelis  milk chocolate,Slimdelis,,,Spain,https://world.openfoodfacts.org/product/8403047204699/slimdelis-milk-chocolate,milk
Organic Milk Chocolate,Natural  Grocers,,,Spain,https://world.openfoodfacts.org/product/0849327005059/organic-milk-chocolate-natural-grocers,milk
No lactose milk,Hacendo,,,Spain,https://world.openfoodfacts.org/product/8480000861610/no-lactose-milk-hacendo,milk
Queso Cottage proteico,Carrefour,200 g,,Spain,https://world.openfoodfacts.org/product/8433633303507/queso-cottage-proteico-carrefour,milk
